64,45,620,45,620,225,64,225
296,243,487,245,486,289,295,286
298,320,416,320,416,349,298,349
417,320,484,320,484,349,417,349
36,385,188,357,199,414,46,442
300,398,320,398,320,416,300,416
318,398,386,398,386,415,318,415
421,398,449,398,449,416,421,416
449,398,516,398,516,416,449,416
513,398,596,398,596,416,513,416
