464,105,669,97,670,131,465,138
344,108,373,108,373,142,344,142
393,108,420,108,420,137,393,137
245,113,330,113,330,143,245,143
469,181,664,181,664,233,469,233
261,206,324,206,324,246,261,246
380,248,664,239,666,283,381,291
312,448,348,448,348,473,312,473
303,479,354,476,355,495,304,498
305,501,353,501,353,520,305,520
