20,-7,507,57,487,208,0,143
180,469,209,475,206,489,177,484
214,473,263,481,260,497,211,489
267,480,356,492,354,512,264,500
352,490,434,503,431,525,348,512
215,530,256,537,253,553,212,546
267,538,362,554,359,570,264,554
171,542,225,550,221,575,168,567
225,547,325,563,321,590,220,574
327,566,404,575,401,600,324,591
