1076,116,1202,100,1207,143,1082,159
881,159,974,141,980,174,888,192
1564,206,1654,206,1654,250,1564,250
1573,253,1645,253,1645,294,1573,294
257,297,332,297,332,325,257,325
630,347,705,347,705,379,630,379
1590,423,1683,400,1691,429,1597,453
1110,461,1171,456,1174,491,1113,496
663,504,729,487,734,509,668,525
